docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-03-124_124_1_T-ZLLI3X,"The Bowflex Power Pro is a home gym system that uses power rods to provide resistance for strength training exercises. Presenting Advanced resistance technology that doesn't rely on gravity, with a weight range that runs from 5 lbs up to 600 lbs (272 kg) of resistance. Each of these can be adjusted to different difficulty levels by pulling the rods. It allows for exercises such as chest presses, Lat pulldowns, leg extensions, and more. If you are considering whether to buy Bowflex Power Pro, you should consider the many advantages it has. Firstly, Bowflex allows you a new way to exercise in the comfort of your own home, under your own terms. Moreover, Bowflex Power Pro gives you more functionality for a verity of exercises and muscle groups, which will make you stronger, powerful and happy. Notice its affordable price and versatility, making it the exact fit for you, always.",3,124,ZLLI3X,124_1_T,"{u'124': {u'position': 1.0, u'score': 1.0}}",66b0b90d3042c46fa0d0911b,1.0,bowflex power pro
ROUND-03-124_124_0_T-LXEDRD,"Find information about the Bowflex Power Pro, a fitness machine made for home workouts. BowFlex is a brand that makes fitness training equipment. It's training equipment is sold by BowFlex Inc., formerly known as Nautilus, Inc., based in Vancouver, Washington. The company's main channels of sales and distribution involve direct distribution and retail. There are many different exercises and routines you can do using the BowFlex Power Pro. From bench and shoulder press to arm curls and leg extensions, you get the wide range of possibilities you wouldn't get with any other piece of fitness equipment. The idea for a compact fitness machine you can use from the comfort of your home as a replacement for an entire home gym was initially suggested by an Ethiopian engineering student named Tessema Dosho Shifferaw. As for reviews, the BowFlex Power pro now has some of the best reviews on the market.",3,124,LXEDRD,124_0_T,"{u'124': {u'position': 3.0, u'score': 0.151981532261}}",66b0b90d3042c46fa0d0914b,3.0,bowflex power pro
ROUND-03-124_124_1_T-0ZWOTE,"In cooperation with the U.S. Consumer Product Safety Commission, Nautilus Direct (doing business as Bowflex) is voluntarily recalling the Bowflex Power Pro Fitness Machines with the Lat Tower attachment to address two safety issues. First, the backboard bench of the Power Pro can unexpectedly break in the incline position and collapse during use which can injure the user. Second, the Lat Tower itself can rotate forward and fall during use, also posing a risk of injury to a user. We have received many reports of the backboard breaking, causing neck and back injuries. We have also received reports of the Lat Tower rotating, causing injuries. Because your safety is very important to us, stop using your backboard bench and the Lat Tower and contact us for a free repair or replacement. At Bowflex, your safety and satisfaction is our concern. We apologize for any inconvenience this may have caused.",3,124,0ZWOTE,124_1_T,"{u'124': {u'position': 3.0, u'score': 0.0}}",66b0b90d3042c46fa0d0914c,3.0,bowflex power pro
ROUND-04-124_124_0_T-XQA8NS,"The BowFlex Power Pro is a fitness machine made for home workouts. The Power Pro allows for resistance training of up to 210 lbs, and allows for seamless transition between excercise, all from the comfort of your home. This marvel from BowFlex equips the user with the ability to perform full body routines with ease, going from an incline bench press to leg curls and extensions without issue, all powered by the BowFlex Power Pro.
BowFlex has many items in store, but the Power Pro is without doubt the best option for those looking for a compact and adaptive machine from the BowFlex catalogue. Cardio excercises cannout be preformed with it, but theBowFlex collection has devices better for it than the Power Pro.
Buy your BowFlex Power Pro today!",4,124,XQA8NS,124_0_T,"{u'124': {u'position': 3.0, u'score': 0.56664711241}}",66ba4fe93042c4316d53eaa7,3.0,bowflex power pro
ROUND-04-124_124_0_T-GZ4HPV,"The Bowflex Power Pro Home Gym is a very popular piece of home workout equipment. Bowflex uses long bending rods instead of weights to add resistance to exercise. Power Pro is a great example of the versatile, reliable and durable equipment by Bowflex. All the exercises can be done from the comfort of your home, without any additional attachments. The Bicep Curls, Bench Press, Leg Extensions and Abdominal Crunches are just a few of the many exercises you can perform with it.  The power pro is one of the best adaptive fitness machines you can find in the market. Buy now and let the Bowflex Power Pro help you to get fit fast and gain mass. It comes with a 5 year warranty and for the low price it has, it is a must buy fitness equipment for all home exercisers.",4,124,GZ4HPV,124_0_T,"{u'124': {u'position': 4.0, u'score': 0.0}}",66ba4fe93042c4316d53eaa8,4.0,bowflex power pro
ROUND-04-124_124_0_T-AB0X0J,"The BowFlex Power Pro is a fitness machine made for home workouts. The Power Pro allows for a seamless transition between exercise, all from the comfort of your home. This marvel from BowFlex equips the user with the ability to perform full body routines with ease, going from an incline bench press to leg curls and extensions without issue, all powered by the Power Pro. BowFlex has many items in store, but the Power Pro is without doubt the best option for those looking for a compact and adaptive machine from the BowFlex catalog. The BowFlex is a great fit for people trying to be fit. Get yours today! 4.8/5 stars 28772 reviews",4,124,AB0X0J,124_0_T,"{u'124': {u'position': 1.0, u'score': 1.0}}",66ba4fe93042c4316d53eaaa,1.0,bowflex power pro
ROUND-04-124_124_1_T-DG0YZT,"Bowflex Power Pro is a resistance machine that uses power rods instead of weights for the machine's strength and force.
These power rods come in different sizes from 5lb to 60 lbs. Therefore, It enables one to workout in many levels of difficulty so it can be a good replacement for the gym.
If you doubt whether to buy a resistance machine, consider some of its advantages. First, the Bowflex Power Pro uses resistance ropes instead of regular weights to help you be strong and powerful. It would be best if you also remembered its versatility and its low price which makes it suitable for home strength training. Additionally, as a strength training tool, the Bowflex Power Pro allows you to choose your progression by the tension of the ropes. Finally, we guarantee that using this machine will make you powerful, healthy, and happy.
",4,124,DG0YZT,124_1_T,"{u'124': {u'position': 3.0, u'score': 0.477911590205}}",66ba4fe93042c4316d53eaab,3.0,bowflex power pro
ROUND-04-124_124_0_A-LIST00,The Bowflex Power Pro Home Gym is a very popular piece of home workout equipment. Bowflex uses long bending rods instead of weights to add resistance to exercise and the Power Pro is a great example of this equipment In the beginning of using the Bowflex Power Pro Home Gym it would be a good idea to concentrate on doing just a few compound exercises for three sets each and then after a few weeks start to mix it up. One of the things that happens with weight workouts is that your body becomes accustomed to exercises that you are doing and strength gains stop happening so you regularly need to change exercises to keep a certain amount of muscle confusion. The goal of doing the compound exercises on the Bowflex Power Pro is that you will gain muscle mass and leading to faster muscle gain.,4,124,LIST00,124_0_A,"{u'124': {u'position': 4.0, u'score': 0.6980161}}",66ba4fe93042c4316d53ead0,4.0,bowflex power pro
ROUND-04-124_124_0_B-FILLB1,"BowFlex is the brand name for a series of fitness training equipment, marketed and sold by BowFlex Inc., formerly Nautilus, Inc. Based in Vancouver, Washington, the company sells its products through direct, retail, and international channels. The first BowFlex product, BowFlex 2000X, was created in 1986. BowFlex products now range from cardio machines, adjustable dumbbells, and home gyms.",4,124,FILLB1,124_0_B,"{u'124': {u'position': 5.0, u'score': 0.61949015}}",66ba4fe93042c4316d53ead1,5.0,bowflex power pro
ROUND-04-124_124_0_B-PAIR05,The Bowflex Power Pro Home Gym is a very popular piece of home workout equipment. Bowflex uses long bending rods instead of weights to add resistance to exercise and the Power Pro is a great example of this equipment In the beginning of using the Bowflex Power Pro Home Gym it would be a good idea to concentrate on doing just a few compound exercises for three sets each and then after a few weeks start to mix it up. One of the things that happens with weight workouts is that your body becomes accustomed to exercises that you are doing and strength gains stop happening so you regularly need to change exercises to keep a certain amount of muscle confusion. The goal of doing the compound exercises on the Bowflex Power Pro is that you will gain muscle mass and leading to faster muscle gain.,4,124,PAIR05,124_0_B,"{u'124': {u'position': 3.0, u'score': 0.6980161}}",66ba4fe93042c4316d53ead2,3.0,bowflex power pro
